,flair sentiment
21734,0.990569302
21735,-0.943975282
21736,-0.95039643
21737,0.501286942
21738,0.847228714
21739,-0.98679297
21740,-0.977112698
21741,-0.973676899
21742,-0.629506703
21743,0.715450662
21744,-0.828239938
21745,-0.652046676
21746,-0.933927892
21747,0.962897298
21748,-0.503320489
21749,0.749662789
21750,-0.783270682
21751,-0.528341836
21752,-0.947334486
21753,-0.842196465
21754,0.939823903
21755,0.984104283
21756,-0.677886186
21757,0.547015768
21758,-0.976848282
21759,-0.972678663
21760,0.96451932
21761,-0.700642413
21762,0.978057168
21763,-0.536166308
21764,-0.888352553
21765,-0.856179278
21766,-0.975176906
21767,-0.70360082
21768,0.606396411
21769,-0.715571724
21770,0.660908128
21771,0.649472315
21772,-0.722062969
21773,0.850457676
21774,-0.59781374
21775,0.995816851
21776,-0.510743032
21777,0.999120262
21778,-0.759798577
21779,0.851533699
21780,0.866355539
21781,-0.902324935
21782,-0.938258866
21783,-0.79748626
21784,-0.535479041
21785,0.914204044
21786,-0.805445861
21787,-0.98950979
21788,0.785836757
21789,-0.97869067
21790,0.664936777
21791,0.573733824
21792,-0.919433771
21793,-0.708288303
21794,-0.61327993
21795,0.598435857
21796,0.978411471
21797,-0.547824275
21798,-0.978975054
21799,0.568600243
21800,0.674387025
21801,-0.678158113
21802,-0.863983186
21803,0.514560076
21804,-0.878724318
21805,-0.918711276
21806,0.933136432
21807,0.989702201
21808,-0.960545987
21809,0.867670108
21810,-0.528666276
21811,-0.704796355
21812,-0.804188395
21813,-0.972972883
21814,-0.821395343
21815,0.991293466
21816,0.778841177
21817,0.909633451
21818,-0.99054689
21819,-0.966571465
21820,-0.876759199
21821,-0.968580573
21822,-0.773210237
21823,0.888460859
21824,0.832677728
21825,-0.624483872
21826,-0.91438507
21827,0.993390912
21828,0.994043011
21829,0.79129734
21830,0.969237202
21831,0.893774511
21832,-0.505554137
21833,-0.865536302
21834,0.999105599
21835,-0.962124615
21836,-0.984504186
21837,0.960908754
21838,-0.959599728
21839,-0.970340287
21840,0.914525921
21841,-0.960236925
21842,-0.993801841
21843,-0.898881388
21844,0.898748822
21845,-0.699111232
21846,0.98658679
21847,0.743641901
21848,0.981209954
21849,0.958577113
21850,-0.996863428
21851,-0.959019396
21852,0.932319461
21853,-0.901423978
21854,0.708407695
21855,-0.985059662
21856,0.990731671
21857,0.556452248
21858,0.518068833
21859,-0.571985614
21860,0.655978582
21861,-0.99665534
21862,-0.992146261
21863,0.987536029
21864,0.666605113
21865,-0.531893391
21866,0.848438196
21867,-0.901040348
21868,-0.992639269
21869,0.677358129
21870,0.836637828
21871,0.971469419
21872,-0.849215768
21873,-0.758164395
21874,-0.849626876
21875,0.972209081
21876,-0.880120907
21877,0.962050345
21878,0.54343429
21879,-0.73896777
21880,-0.678154
21881,0.990485554
21882,0.585150801
21883,0.96427225
21884,0.966298346
21885,-0.934774488
21886,-0.863165022
21887,0.988729119
21888,-0.55334381
21889,-0.624819279
21890,0.937213183
21891,-0.606070064
21892,-0.511257916
21893,-0.991324998
21894,-0.988861804
21895,0.533754197
21896,0.995785378
21897,-0.873824098
21898,-0.766151415
21899,-0.562570832
21900,-0.90918783
21901,0.564311232
21902,-0.782036104
21903,-0.991244052
21904,-0.947986287
21905,-0.978785326
21906,-0.919328088
21907,-0.88816199
21908,-0.582287943
21909,-0.9971648
21910,-0.756844163
21911,0.509518827
21912,0.988538437
21913,-0.703828459
21914,0.956585767
21915,0.68612737
21916,0.506043688
21917,0.75152604
21918,-0.953109615
21919,0.931637081
21920,-0.846277388
21921,-0.691596179
21922,0.978126074
21923,-0.781448321
21924,-0.627996265
21925,-0.996023925
21926,0.952796739
21927,0.519524671
21928,0.990344405
21929,0.911572521
21930,-0.920017918
21931,0.708373123
21932,0.989128187
21933,-0.822997873
21934,-0.895197148
21935,-0.895025898
21936,-0.994032758
21937,0.752447621
21938,0.989618811
21939,-0.745322218
21940,-0.668727295
21941,0.863877146
21942,0.976336676
21943,-0.780507844
21944,0.622559405
21945,-0.673942895
21946,-0.744049672
21947,-0.941489736
21948,-0.550598199
21949,-0.976042099
21950,-0.957338483
21951,0.962006474
21952,-0.763605428
21953,-0.863289899
21954,-0.509565439
21955,-0.970635758
21956,-0.529889408
21957,0.697066777
21958,0.554646697
21959,0.589052188
21960,-0.723399653
21961,0.957452034
21962,-0.90175867
21963,-0.740901357
21964,0.768376479
21965,0.977744948
21966,0.56009977
21967,0.913779048
21968,0.959300561
21969,0.857216497
21970,0.989976273
21971,0.701812972
21972,-0.906637253
21973,0.741670762
21974,0.540522079
21975,-0.98120894
21976,0.837943695
21977,0.975271025
21978,0.918071337
21979,-0.784034126
21980,-0.901980646
21981,-0.981143432
21982,-0.946630112
21983,-0.987506464
21984,-0.91461867
21985,0.88227027
21986,-0.69545161
21987,0.747245254
21988,-0.99339866
21989,-0.974641875
21990,0.817706096
21991,-0.998989902
21992,-0.929554239
21993,-0.96124452
21994,-0.993685548
21995,0.982033541
21996,0.62195213
21997,0.617373132
21998,0.968753075
21999,-0.591200777
22000,-0.691854456
22001,0.994821714
22002,-0.69070309
22003,-0.96548805
22004,-0.901005836
22005,0.925452632
22006,-0.806290311
22007,-0.998703015
22008,-0.98665796
22009,-0.971242734
22010,-0.874028371
22011,-0.991536006
22012,-0.74990831
22013,-0.715051892
22014,0.960176961
22015,-0.87991717
22016,-0.74258829
22017,0.996071968
22018,-0.553317047
22019,-0.595297854
22020,0.726547908
22021,0.771376373
22022,-0.514420954
22023,0.974470922
22024,-0.981896684
22025,0.965733571
22026,-0.712362193
22027,0.745609642
22028,-0.5712934
22029,-0.993044655
22030,0.997473742
22031,0.723302136
22032,-0.971152549
22033,-0.73397218
22034,-0.891460037
22035,0.757203056
22036,-0.962082115
22037,0.998023318
22038,0.950474336
22039,0.910255627
22040,0.995082614
22041,0.77090679
22042,0.98081935
22043,0.66258779
22044,0.748718497
22045,-0.817477742
22046,0.983372371
22047,0.824332828
22048,-0.764549898
22049,-0.776083407
22050,0.616457154
22051,-0.839033129
22052,-0.867583738
22053,-0.816152026
22054,-0.872616642
22055,-0.913226671
22056,0.872226158
22057,-0.7729187
22058,-0.89465562
22059,-0.828295968
22060,-0.994681877
22061,0.657271157
22062,-0.957020659
22063,0.996720014
22064,0.505102794
22065,-0.790954183
22066,-0.851714427
22067,-0.521945425
22068,0.866090348
22069,0.65838497
22070,-0.664934631
22071,-0.832956926
22072,0.74550849
22073,-0.905627691
22074,0.997517077
22075,0.601910221
22076,-0.5241839
22077,-0.990813988
22078,-0.981653428
22079,0.810267936
22080,0.962868449
22081,-0.859240329
22082,-0.995040233
22083,-0.814300339
22084,0.990982437
22085,0.994983011
22086,-0.912967381
22087,-0.991458517
22088,-0.688931216
22089,-0.925952257
22090,0.797327884
22091,0.963742821
22092,-0.728071638
22093,-0.845290895
22094,0.707328335
22095,-0.908982723
22096,-0.621861409
22097,0.567236856
22098,0.576106534
22099,-0.664681957
22100,0.947774384
22101,-0.89662956
22102,-0.946885169
22103,-0.701022764
22104,0.955862915
22105,0.988380837
22106,0.968196526
22107,-0.994730814
22108,-0.875041509
22109,0.953478522
22110,-0.986185337
22111,-0.998026954
22112,0.658124846
22113,-0.893722296
22114,-0.709771977
22115,0.957119249
22116,0.664645239
22117,-0.999396659
22118,0.788429655
22119,0.892144562
22120,-0.54308416
22121,-0.968334158
22122,-0.948847725
22123,-0.630730014
22124,-0.920282095
22125,-0.659136553
22126,-0.91949755
22127,-0.651028412
22128,-0.953811009
22129,0.503181963
22130,0.868422943
22131,-0.543012393
22132,-0.826378774
22133,0.73741072
22134,-0.761607764
22135,-0.697093838
22136,0.756772098
22137,0.835644122
22138,0.995761774
22139,-0.939828851
22140,-0.890927629
22141,0.987098574
22142,-0.90083232
22143,-0.944034651
22144,-0.949038944
22145,-0.52339703
22146,-0.80346596
22147,-0.869664613
22148,0.807137682
22149,-0.744843039
22150,-0.998284992
22151,0.960318646
22152,0.998649845
22153,0.855488912
22154,-0.547827852
22155,0.620335056
22156,-0.990137808
22157,-0.626066314
22158,0.962745122
22159,-0.866554447
22160,0.533112112
22161,-0.533701743
22162,0.672051808
22163,-0.786722037
22164,0.625578969
22165,0.648880062
22166,-0.746136031
22167,-0.579367804
22168,0.975592544
22169,0.893007312
22170,0.897772701
22171,-0.776681144
22172,-0.634593015
22173,-0.519465064
22174,-0.992072229
22175,-0.971473234
22176,0.564463588
22177,-0.987005766
22178,-0.633843518
22179,-0.95892015
22180,0.993362241
22181,0.521115101
22182,-0.924836774
22183,0.750321028
22184,-0.777571671
22185,-0.936685901
22186,-0.997015485
22187,-0.996348425
22188,0.987845925
22189,-0.801196071
22190,0.537407442
22191,-0.589345991
22192,0.982375864
22193,-0.8153645
22194,-0.986269025
22195,0.944413214
22196,-0.907169482
22197,-0.591528376
22198,0.998655329
22199,0.810513337
22200,-0.787656673
22201,0.977299684
22202,0.844408773
22203,0.897368447
22204,-0.799271247
22205,0.959736049
22206,0.794499003
22207,-0.939748203
22208,-0.850201665
22209,-0.648788804
22210,-0.899275389
22211,-0.894765654
22212,0.861738929
22213,0.98715675
22214,0.966801309
22215,0.59285749
22216,0.967703756
22217,-0.994851518
22218,-0.917634836
22219,0.989709414
22220,-0.542118708
22221,0.994399459
22222,0.902601809
22223,0.766592267
22224,0.633283929
22225,-0.888736004
22226,0.9932016
22227,0.590675045
22228,0.992154785
22229,-0.982545803
22230,-0.934327854
22231,0.950127067
22232,-0.669767316
22233,0.969532971
22234,0.914696635
22235,-0.554693011
22236,0.937903967
22237,0.919627731
22238,-0.888555157
22239,0.698842226
22240,-0.936234558
22241,-0.731171015
22242,0.953413431
22243,0.621275712
22244,0.997449184
22245,0.694101813
22246,-0.699560608
22247,-0.59077739
22248,-0.598245055
22249,0.981138246
22250,-0.952713408
22251,0.569788685
22252,-0.991045978
22253,0.981946635
22254,0.957897416
22255,0.849887358
22256,-0.66595051
22257,-0.697867237
22258,-0.569785108
22259,0.65879894
22260,0.99978464
22261,-0.974761625
22262,0.863787258
22263,-0.827133098
22264,0.939992293
22265,0.726974335
22266,0.97626479
22267,-0.995610373
22268,-0.849056796
22269,-0.585591474
22270,-0.795831514
22271,-0.92038599
22272,-0.610212442
22273,-0.994904747
22274,0.990079811
22275,-0.598823361
22276,-0.97784169
22277,-0.681224527
22278,-0.81433664
22279,-0.547323161
22280,0.597133149
22281,0.613718755
22282,-0.999659764
22283,-0.583424646
22284,0.619406679
22285,0.995336122
22286,-0.552757875
22287,0.831906773
22288,-0.520318932
22289,-0.577286154
22290,-0.610768156
22291,0.892202619
22292,0.993752069
22293,0.935060243
22294,0.815333147
22295,0.852650434
22296,0.984642354
22297,0.632205522
22298,0.961399974
22299,0.553204867
22300,0.925606537
22301,0.562720385
22302,-0.823127041
22303,-0.586996587
22304,-0.900651235
22305,-0.93677692
22306,0.9990085
22307,0.855431868
22308,0.693410433
22309,0.945356194
22310,-0.938271085
22311,-0.987627466
22312,0.9571782
22313,-0.839074258
22314,0.993827651
22315,-0.877051154
22316,0.855017064
22317,0.70612672
22318,-0.971936081
22319,-0.991399387
22320,0.992067043
22321,-0.98830746
22322,-0.981778543
22323,-0.624018938
22324,-0.766759822
22325,-0.987272149
22326,-0.507742841
22327,-0.590392925
22328,-0.684711767
22329,-0.758485497
22330,-0.660270752
22331,-0.850421674
22332,-0.890803885
22333,0.997949942
22334,0.997970685
22335,0.501176848
22336,-0.834265654
22337,-0.982953454
22338,0.975604704
22339,-0.95495999
22340,-0.928146266
22341,-0.951063848
22342,0.953832706
22343,0.981073752
22344,-0.961289582
22345,0.982277512
22346,0.815460706
22347,-0.645846967
22348,-0.99979537
22349,-0.67599045
22350,-0.835470249
22351,-0.63015153
22352,0.615333207
22353,-0.643283455
22354,0.683896047
22355,0.986566583
22356,-0.927608552
22357,-0.986468053
22358,-0.998381257
22359,0.961410346
22360,-0.935090106
22361,0.960126414
22362,-0.938254992
22363,-0.941877836
22364,-0.739778841
22365,-0.943853029
22366,0.988839511
22367,-0.687701408
22368,-0.678059463
22369,-0.894242068
22370,-0.501054654
22371,-0.916103774
22372,0.978474118
22373,-0.832082017
22374,0.665772047
22375,-0.59009048
22376,0.994932285
22377,-0.671540262
22378,0.898247171
22379,0.976785158
22380,0.953195687
22381,0.855832843
22382,0.807606132
22383,-0.998942038
22384,-0.506280446
22385,-0.768748068
22386,0.792726653
22387,-0.883733499
22388,-0.999113288
22389,-0.850751717
22390,-0.635082804
22391,0.996212521
22392,-0.952575895
22393,0.976356108
22394,0.768297798
22395,0.745216714
22396,-0.931835751
22397,-0.956451592
22398,-0.608469359
22399,-0.521680651
22400,0.920818497
22401,0.964455481
22402,-0.996736823
22403,0.543505759
22404,0.747874464
22405,-0.886504204
22406,-0.583625402
22407,0.993919982
22408,-0.951414158
22409,0.935101193
22410,0.996949262
22411,0.984406073
22412,0.958624322
22413,-0.846868807
22414,-0.765324668
22415,-0.908038729
22416,-0.991982521
22417,0.915919172
22418,-0.970945296
22419,0.856096365
22420,0.840513048
22421,-0.980944941
22422,-0.998305794
22423,0.764817771
22424,0.542848117
22425,-0.906841704
22426,-0.655508224
22427,-0.687701408
22428,0.969673047
22429,0.799312852
22430,0.986656708
22431,-0.992493888
22432,-0.641324774
22433,-0.663048431
22434,0.997005411
22435,-0.999233933
22436,-0.985606674
22437,0.919084892
22438,-0.911900955
22439,0.779082764
22440,0.824872747
22441,0.62731472
22442,-0.774826775
22443,0.818202561
22444,-0.819324064
22445,-0.900596337
22446,-0.984448692
22447,0.900822426
22448,-0.699740144
22449,0.768550531
22450,0.639490135
22451,0.649524173
22452,-0.904981911
22453,-0.937570228
22454,-0.567656667
22455,0.887230633
22456,-0.861188638
22457,0.692142535
22458,0.969749046
22459,-0.989033055
22460,0.987152935
22461,0.821872138
22462,-0.992918289
22463,0.923606131
22464,-0.592830488
22465,-0.951799993
22466,0.940913636
22467,0.93110062
22468,-0.645773233
22469,-0.99192047
22470,0.728671402
22471,-0.733616565
22472,0.590616272
22473,-0.970186739
22474,0.766494929
22475,-0.985504389
22476,-0.931731856
22477,-0.862976307
22478,0.708292833
22479,-0.559181944
22480,-0.99616263
22481,-0.621816704
22482,0.626073586
22483,0.809425989
22484,-0.589584478
22485,0.926708906
22486,-0.686875674
22487,0.921607811
22488,0.787323173
22489,-0.80031836
22490,0.998659859
22491,-0.530890565
22492,0.758972187
22493,0.983835755
22494,0.965979569
22495,-0.991221282
22496,0.62936913
22497,-0.90795677
22498,-0.800060084
22499,-0.77413468
22500,-0.965291825
22501,0.979253299
22502,-0.987685999
22503,0.742146604
22504,0.754735273
22505,-0.560405255
22506,-0.684690606
22507,-0.719864371
22508,-0.981848999
22509,-0.520940513
22510,-0.883873277
22511,0.701904648
22512,0.745539306
22513,0.935859452
22514,-0.591334356
22515,0.807743705
22516,-0.532272192
22517,-0.502484443
22518,0.997590095
22519,-0.952278457
22520,-0.947640806
22521,0.90462117
22522,0.990842123
22523,0.833204116
22524,0.999516052
22525,-0.930343553
22526,0.899940781
22527,-0.966895428
22528,0.97341302
22529,-0.750054227
22530,-0.88597424
22531,-0.933094528
22532,-0.99205691
22533,-0.880333882
22534,-0.88591964
22535,0.861594203
22536,-0.746064085
22537,0.978847913
22538,0.923021745
22539,0.583143421
22540,0.729207804
22541,0.958221498
22542,0.971318256
22543,0.710491909
22544,-0.763237713
22545,-0.533327055
22546,0.998358308
22547,0.815102826
22548,0.72830476
22549,0.937667387
22550,0.972829588
22551,0.937409409
22552,-0.93259389
22553,-0.929883507
22554,-0.772902964
22555,-0.990836818
22556,0.956939176
22557,-0.972863504
22558,-0.873687539
22559,-0.978064798
22560,0.540501931
22561,0.821470686
22562,-0.723074378
22563,0.598963735
22564,-0.99991357
22565,-0.911345777
22566,-0.897101349
22567,-0.897076195
22568,-0.823700101
22569,-0.989342533
22570,0.987484469
22571,0.777237157
22572,-0.998995982
22573,0.840880763
22574,0.986059388
22575,0.961124948
22576,0.739605504
22577,0.567004389
22578,-0.631514559
22579,0.995122729
22580,0.858788091
22581,-0.906191632
22582,-0.711277169
22583,0.893269641
22584,0.934722868
22585,0.995920388
22586,0.936005191
